team1_name,team2_name,over_bowled,Run_Scored,Wickets_fallen,Inning_Runs
United Arab Emirates,United States of America,50,202,10,202
Ireland,West Indies,5,30,1,237
Ireland,West Indies,10,52,2,237
Ireland,West Indies,15,66,2,237
Ireland,West Indies,20,99,2,237
Ireland,West Indies,25,121,3,237
Ireland,West Indies,30,151,5,237
Ireland,West Indies,35,170,6,237
Ireland,West Indies,40,192,6,237
Ireland,West Indies,45,213,8,237
Ireland,West Indies,50,237,9,237
Ireland,West Indies,5,26,0,180
Ireland,West Indies,10,52,2,180
Ireland,West Indies,15,64,3,180
Ireland,West Indies,20,79,4,180
Ireland,West Indies,25,103,6,180
Ireland,West Indies,30,118,6,180
Ireland,West Indies,35,142,6,180
Ireland,West Indies,40,152,9,180
Ireland,West Indies,45,175,9,180
Ireland,West Indies,50,180,10,180
Scotland,Papua New Guinea,5,24,0,242
Scotland,Papua New Guinea,10,40,1,242
Scotland,Papua New Guinea,15,57,1,242
Scotland,Papua New Guinea,20,71,2,242
Scotland,Papua New Guinea,25,81,2,242
Scotland,Papua New Guinea,30,105,3,242
Scotland,Papua New Guinea,35,121,3,242
Scotland,Papua New Guinea,40,148,4,242
Scotland,Papua New Guinea,45,179,5,242
Scotland,Papua New Guinea,50,242,7,242
Scotland,Oman,5,13,1,223
Scotland,Oman,10,27,2,223
Scotland,Oman,15,44,3,223
Scotland,Oman,20,61,3,223
Scotland,Oman,25,80,3,223
Scotland,Oman,30,107,3,223
Scotland,Oman,35,125,3,223
Scotland,Oman,40,143,5,223
Scotland,Oman,45,176,7,223
Scotland,Oman,50,223,7,223
Papua New Guinea,Oman,5,31,0,206
Papua New Guinea,Oman,10,70,1,206
Papua New Guinea,Oman,15,87,3,206
Papua New Guinea,Oman,20,98,4,206
Papua New Guinea,Oman,25,113,6,206
Papua New Guinea,Oman,30,134,6,206
Papua New Guinea,Oman,35,142,6,206
Papua New Guinea,Oman,40,162,7,206
Papua New Guinea,Oman,45,178,9,206
Papua New Guinea,Oman,50,206,9,206
Pakistan,Sri Lanka,5,22,0,305
Pakistan,Sri Lanka,10,47,0,305
Pakistan,Sri Lanka,15,74,1,305
Pakistan,Sri Lanka,20,99,1,305
Pakistan,Sri Lanka,25,123,2,305
Pakistan,Sri Lanka,30,146,2,305
Pakistan,Sri Lanka,35,188,2,305
Pakistan,Sri Lanka,40,216,3,305
Pakistan,Sri Lanka,45,251,4,305
Pakistan,Sri Lanka,50,305,7,305
Papua New Guinea,Scotland,5,16,0,205
Papua New Guinea,Scotland,10,41,0,205
Papua New Guinea,Scotland,15,68,1,205
Papua New Guinea,Scotland,20,87,3,205
Papua New Guinea,Scotland,25,101,3,205
Papua New Guinea,Scotland,30,124,3,205
Papua New Guinea,Scotland,35,143,4,205
Papua New Guinea,Scotland,40,156,7,205
Papua New Guinea,Scotland,45,178,9,205
Papua New Guinea,Scotland,50,205,9,205
Zimbabwe,West Indies,5,9,1,151
Zimbabwe,West Indies,10,14,1,151
Zimbabwe,West Indies,15,31,1,151
Zimbabwe,West Indies,20,44,1,151
Zimbabwe,West Indies,25,65,1,151
Zimbabwe,West Indies,30,84,2,151
Zimbabwe,West Indies,35,95,2,151
Zimbabwe,West Indies,40,125,4,151
Zimbabwe,West Indies,45,141,6,151
Zimbabwe,West Indies,50,151,9,151
West Indies,Zimbabwe,5,13,0,242
West Indies,Zimbabwe,10,30,0,242
West Indies,Zimbabwe,15,59,0,242
West Indies,Zimbabwe,20,79,1,242
West Indies,Zimbabwe,25,100,3,242
West Indies,Zimbabwe,30,118,3,242
West Indies,Zimbabwe,35,146,3,242
West Indies,Zimbabwe,40,162,5,242
West Indies,Zimbabwe,45,203,6,242
West Indies,Zimbabwe,50,242,9,242
Sri Lanka,Pakistan,5,7,1,130
Sri Lanka,Pakistan,10,27,3,130
Sri Lanka,Pakistan,15,40,4,130
Sri Lanka,Pakistan,20,51,6,130
Sri Lanka,Pakistan,25,69,7,130
Sri Lanka,Pakistan,30,89,7,130
Sri Lanka,Pakistan,35,107,8,130
Sri Lanka,Pakistan,40,118,8,130
Sri Lanka,Pakistan,45,130,10,130
Sri Lanka,Pakistan,5,27,0,224
Sri Lanka,Pakistan,10,51,0,224
Sri Lanka,Pakistan,15,61,1,224
Sri Lanka,Pakistan,20,86,1,224
Sri Lanka,Pakistan,25,99,2,224
Sri Lanka,Pakistan,30,117,3,224
Sri Lanka,Pakistan,35,136,5,224
Sri Lanka,Pakistan,40,156,5,224
Sri Lanka,Pakistan,45,193,6,224
Sri Lanka,Pakistan,50,224,10,224
South Africa,Australia,5,8,1,246
South Africa,Australia,10,21,2,246
South Africa,Australia,15,66,2,246
South Africa,Australia,20,81,3,246
South Africa,Australia,25,96,3,246
South Africa,Australia,30,129,4,246
South Africa,Australia,35,158,4,246
South Africa,Australia,40,173,5,246
South Africa,Australia,45,205,6,246
South Africa,Australia,50,246,9,246
South Africa,Australia,5,25,0,289
South Africa,Australia,10,46,1,289
South Africa,Australia,15,60,2,289
South Africa,Australia,20,87,2,289
South Africa,Australia,25,111,3,289
South Africa,Australia,30,142,3,289
South Africa,Australia,35,176,4,289
South Africa,Australia,40,196,5,289
South Africa,Australia,45,240,5,289
South Africa,Australia,50,289,7,289
Australia,South Africa,5,13,0,254
Australia,South Africa,10,39,1,254
Australia,South Africa,15,55,1,254
Australia,South Africa,20,82,1,254
Australia,South Africa,25,100,2,254
Australia,South Africa,30,120,2,254
Australia,South Africa,35,137,2,254
Australia,South Africa,40,170,2,254
Australia,South Africa,45,207,3,254
Australia,South Africa,50,254,6,254
England,India,5,12,0,288
England,India,10,43,1,288
England,India,15,59,2,288
England,India,20,113,3,288
England,India,25,145,3,288
England,India,30,160,3,288
England,India,35,177,4,288
England,India,40,205,4,288
England,India,45,256,4,288
England,India,50,288,10,288
India,England,5,17,0,294
India,England,10,41,1,294
India,England,15,64,1,294
India,England,20,90,1,294
India,England,25,122,2,294
India,England,30,150,4,294
India,England,35,164,4,294
India,England,40,196,4,294
India,England,45,248,4,294
India,England,50,294,6,294
India,England,5,34,1,223
India,England,10,57,2,223
India,England,15,76,4,223
India,England,20,90,5,223
India,England,25,108,5,223
India,England,30,138,5,223
India,England,35,165,5,223
India,England,40,194,6,223
India,England,45,213,8,223
India,England,50,223,10,223
England,India,5,13,0,226
England,India,10,44,0,226
England,India,15,66,0,226
England,India,20,88,2,226
England,India,25,105,2,226
England,India,30,131,2,226
England,India,35,143,3,226
England,India,40,174,4,226
England,India,45,199,6,226
England,India,50,226,10,226
Australia,South Africa,5,23,0,434
Australia,South Africa,10,66,0,434
Australia,South Africa,15,96,0,434
Australia,South Africa,20,123,1,434
Australia,South Africa,25,164,1,434
Australia,South Africa,30,209,1,434
Australia,South Africa,35,253,2,434
Australia,South Africa,40,301,2,434
Australia,South Africa,45,362,2,434
Australia,South Africa,50,434,4,434
India,England,5,28,1,203
India,England,10,56,2,203
India,England,15,69,4,203
India,England,20,80,5,203
India,England,25,107,5,203
India,England,30,127,5,203
India,England,35,146,6,203
India,England,40,160,7,203
India,England,45,193,7,203
India,England,50,203,10,203
New Zealand,West Indies,5,10,2,233
New Zealand,West Indies,10,45,2,233
New Zealand,West Indies,15,68,3,233
New Zealand,West Indies,20,90,3,233
New Zealand,West Indies,25,102,4,233
New Zealand,West Indies,30,121,4,233
New Zealand,West Indies,35,149,5,233
New Zealand,West Indies,40,168,5,233
New Zealand,West Indies,45,203,7,233
New Zealand,West Indies,50,233,10,233
Bangladesh,Australia,5,27,1,195
Bangladesh,Australia,10,41,2,195
Bangladesh,Australia,15,61,3,195
Bangladesh,Australia,20,79,4,195
Bangladesh,Australia,25,97,4,195
Bangladesh,Australia,30,114,4,195
Bangladesh,Australia,35,134,5,195
Bangladesh,Australia,40,163,5,195
Bangladesh,Australia,45,185,8,195
Bangladesh,Australia,50,195,10,195
Bangladesh,Australia,5,11,2,124
Bangladesh,Australia,10,34,2,124
Bangladesh,Australia,15,41,3,124
Bangladesh,Australia,20,55,3,124
Bangladesh,Australia,25,71,3,124
Bangladesh,Australia,30,85,4,124
Bangladesh,Australia,35,106,5,124
Bangladesh,Australia,40,118,7,124
Bangladesh,Australia,45,124,10,124
New Zealand,West Indies,5,34,0,276
New Zealand,West Indies,10,48,1,276
New Zealand,West Indies,15,65,3,276
New Zealand,West Indies,20,83,3,276
New Zealand,West Indies,25,99,4,276
New Zealand,West Indies,30,121,4,276
New Zealand,West Indies,35,161,4,276
New Zealand,West Indies,40,182,4,276
New Zealand,West Indies,45,213,6,276
New Zealand,West Indies,50,276,6,276
West Indies,New Zealand,5,5,1,200
West Indies,New Zealand,10,10,1,200
West Indies,New Zealand,15,26,2,200
West Indies,New Zealand,20,47,3,200
West Indies,New Zealand,25,68,4,200
West Indies,New Zealand,30,87,4,200
West Indies,New Zealand,35,106,4,200
West Indies,New Zealand,40,130,4,200
West Indies,New Zealand,45,160,6,200
West Indies,New Zealand,50,200,9,200
Australia,Bangladesh,5,25,0,250
Australia,Bangladesh,10,63,1,250
Australia,Bangladesh,15,72,3,250
Australia,Bangladesh,20,88,3,250
Australia,Bangladesh,25,100,3,250
Australia,Bangladesh,30,120,3,250
Australia,Bangladesh,35,146,3,250
Australia,Bangladesh,40,171,3,250
Australia,Bangladesh,45,205,4,250
Australia,Bangladesh,50,250,5,250
Sri Lanka,Bangladesh,5,9,1,212
Sri Lanka,Bangladesh,10,19,1,212
Sri Lanka,Bangladesh,15,55,1,212
Sri Lanka,Bangladesh,20,72,2,212
Sri Lanka,Bangladesh,25,91,3,212
Sri Lanka,Bangladesh,30,111,3,212
Sri Lanka,Bangladesh,35,129,5,212
Sri Lanka,Bangladesh,40,160,6,212
Sri Lanka,Bangladesh,45,182,7,212
Sri Lanka,Bangladesh,50,212,10,212
Sri Lanka,Bangladesh,5,5,1,309
Sri Lanka,Bangladesh,10,22,2,309
Sri Lanka,Bangladesh,15,41,2,309
Sri Lanka,Bangladesh,20,79,2,309
Sri Lanka,Bangladesh,25,104,3,309
Sri Lanka,Bangladesh,30,126,3,309
Sri Lanka,Bangladesh,35,162,3,309
Sri Lanka,Bangladesh,40,195,3,309
Sri Lanka,Bangladesh,45,248,4,309
Sri Lanka,Bangladesh,50,309,7,309
Bangladesh,Sri Lanka,5,19,1,118
Bangladesh,Sri Lanka,10,36,4,118
Bangladesh,Sri Lanka,15,51,5,118
Bangladesh,Sri Lanka,20,71,6,118
Bangladesh,Sri Lanka,25,89,7,118
Bangladesh,Sri Lanka,30,99,8,118
Bangladesh,Sri Lanka,35,117,9,118
Bangladesh,Sri Lanka,40,118,10,118
New Zealand,West Indies,5,16,0,324
New Zealand,West Indies,10,36,0,324
New Zealand,West Indies,15,94,0,324
New Zealand,West Indies,20,111,1,324
New Zealand,West Indies,25,143,1,324
New Zealand,West Indies,30,165,1,324
New Zealand,West Indies,35,206,1,324
New Zealand,West Indies,40,242,1,324
New Zealand,West Indies,45,277,3,324
New Zealand,West Indies,50,324,6,324
Pakistan,India,5,37,0,286
Pakistan,India,10,55,0,286
Pakistan,India,15,78,3,286
Pakistan,India,20,101,3,286
Pakistan,India,25,127,4,286
Pakistan,India,30,151,4,286
Pakistan,India,35,178,4,286
Pakistan,India,40,210,4,286
Pakistan,India,45,245,6,286
Pakistan,India,50,286,8,286
New Zealand,West Indies,5,22,0,288
New Zealand,West Indies,10,43,0,288
New Zealand,West Indies,15,87,0,288
New Zealand,West Indies,20,103,0,288
New Zealand,West Indies,25,136,0,288
New Zealand,West Indies,30,162,1,288
New Zealand,West Indies,35,194,1,288
New Zealand,West Indies,40,225,2,288
New Zealand,West Indies,45,252,4,288
New Zealand,West Indies,50,288,9,288
Sri Lanka,Australia,5,24,0,274
Sri Lanka,Australia,10,47,1,274
Sri Lanka,Australia,15,70,1,274
Sri Lanka,Australia,20,95,1,274
Sri Lanka,Australia,25,117,2,274
Sri Lanka,Australia,30,133,2,274
Sri Lanka,Australia,35,154,3,274
Sri Lanka,Australia,40,186,3,274
Sri Lanka,Australia,45,220,5,274
Sri Lanka,Australia,50,274,8,274
Australia,Sri Lanka,5,21,3,368
Australia,Sri Lanka,10,47,3,368
Australia,Sri Lanka,15,84,3,368
Australia,Sri Lanka,20,107,3,368
Australia,Sri Lanka,25,130,3,368
Australia,Sri Lanka,30,172,3,368
Australia,Sri Lanka,35,207,3,368
Australia,Sri Lanka,40,235,3,368
Australia,Sri Lanka,45,295,4,368
Australia,Sri Lanka,50,368,5,368
Pakistan,India,5,32,1,288
Pakistan,India,10,55,2,288
Pakistan,India,15,75,3,288
Pakistan,India,20,95,4,288
Pakistan,India,25,119,4,288
Pakistan,India,30,142,5,288
Pakistan,India,35,166,6,288
Pakistan,India,40,199,6,288
Pakistan,India,45,242,6,288
Pakistan,India,50,288,8,288
Sri Lanka,Australia,5,11,1,266
Sri Lanka,Australia,10,36,2,266
Sri Lanka,Australia,15,55,2,266
Sri Lanka,Australia,20,77,2,266
Sri Lanka,Australia,25,107,2,266
Sri Lanka,Australia,30,133,3,266
Sri Lanka,Australia,35,168,3,266
Sri Lanka,Australia,40,200,3,266
Sri Lanka,Australia,45,235,5,266
Sri Lanka,Australia,50,266,9,266
Pakistan,India,5,22,1,265
Pakistan,India,10,47,3,265
Pakistan,India,15,77,4,265
Pakistan,India,20,95,4,265
Pakistan,India,25,114,4,265
Pakistan,India,30,149,4,265
Pakistan,India,35,178,5,265
Pakistan,India,40,206,6,265
Pakistan,India,45,239,7,265
Pakistan,India,50,265,10,265
Pakistan,India,5,9,0,161
Pakistan,India,10,26,1,161
Pakistan,India,15,38,4,161
Pakistan,India,20,71,4,161
Pakistan,India,25,94,4,161
Pakistan,India,30,118,5,161
Pakistan,India,35,127,7,161
Pakistan,India,40,149,9,161
Pakistan,India,45,161,10,161
Sri Lanka,New Zealand,5,24,0,255
Sri Lanka,New Zealand,10,39,1,255
Sri Lanka,New Zealand,15,59,1,255
Sri Lanka,New Zealand,20,91,1,255
Sri Lanka,New Zealand,25,115,1,255
Sri Lanka,New Zealand,30,137,2,255
Sri Lanka,New Zealand,35,155,3,255
Sri Lanka,New Zealand,40,184,4,255
Sri Lanka,New Zealand,45,217,6,255
Sri Lanka,New Zealand,50,255,7,255
New Zealand,Sri Lanka,5,14,2,224
New Zealand,Sri Lanka,10,38,2,224
New Zealand,Sri Lanka,15,67,2,224
New Zealand,Sri Lanka,20,94,3,224
New Zealand,Sri Lanka,25,123,3,224
New Zealand,Sri Lanka,30,139,4,224
New Zealand,Sri Lanka,35,158,5,224
New Zealand,Sri Lanka,40,174,7,224
New Zealand,Sri Lanka,45,195,9,224
New Zealand,Sri Lanka,50,224,9,224
Sri Lanka,South Africa,5,31,0,257
Sri Lanka,South Africa,10,56,1,257
Sri Lanka,South Africa,15,79,1,257
Sri Lanka,South Africa,20,98,1,257
Sri Lanka,South Africa,25,118,1,257
Sri Lanka,South Africa,30,146,1,257
Sri Lanka,South Africa,35,171,1,257
Sri Lanka,South Africa,40,202,3,257
Sri Lanka,South Africa,45,220,5,257
Sri Lanka,South Africa,50,257,9,257
Sri Lanka,South Africa,5,24,0,221
Sri Lanka,South Africa,10,44,0,221
Sri Lanka,South Africa,15,91,0,221
Sri Lanka,South Africa,20,131,1,221
Sri Lanka,South Africa,25,145,4,221
Sri Lanka,South Africa,30,159,4,221
Sri Lanka,South Africa,35,176,5,221
Sri Lanka,South Africa,40,183,8,221
Sri Lanka,South Africa,45,211,8,221
Sri Lanka,South Africa,50,221,10,221
Sri Lanka,Australia,5,14,1,233
Sri Lanka,Australia,10,25,2,233
Sri Lanka,Australia,15,38,3,233
Sri Lanka,Australia,20,59,3,233
Sri Lanka,Australia,25,95,3,233
Sri Lanka,Australia,30,115,3,233
Sri Lanka,Australia,35,138,3,233
Sri Lanka,Australia,40,168,4,233
Sri Lanka,Australia,45,202,5,233
Sri Lanka,Australia,50,233,8,233
Australia,South Africa,5,35,0,344
Australia,South Africa,10,74,1,344
Australia,South Africa,15,121,1,344
Australia,South Africa,20,153,2,344
Australia,South Africa,25,179,3,344
Australia,South Africa,30,204,4,344
Australia,South Africa,35,236,4,344
Australia,South Africa,40,261,4,344
Australia,South Africa,45,298,5,344
Australia,South Africa,50,344,6,344
Sri Lanka,Australia,5,12,0,218
Sri Lanka,Australia,10,36,0,218
Sri Lanka,Australia,15,58,1,218
Sri Lanka,Australia,20,76,1,218
Sri Lanka,Australia,25,100,3,218
Sri Lanka,Australia,30,117,3,218
Sri Lanka,Australia,35,145,3,218
Sri Lanka,Australia,40,166,5,218
Sri Lanka,Australia,45,187,6,218
Sri Lanka,Australia,50,218,8,218
Sri Lanka,South Africa,5,27,0,282
Sri Lanka,South Africa,10,56,1,282
Sri Lanka,South Africa,15,91,1,282
Sri Lanka,South Africa,20,120,1,282
Sri Lanka,South Africa,25,151,2,282
Sri Lanka,South Africa,30,171,2,282
Sri Lanka,South Africa,35,192,3,282
Sri Lanka,South Africa,40,220,4,282
Sri Lanka,South Africa,45,253,5,282
Sri Lanka,South Africa,50,282,6,282
Sri Lanka,Australia,5,16,0,309
Sri Lanka,Australia,10,42,1,309
Sri Lanka,Australia,15,95,1,309
Sri Lanka,Australia,20,127,1,309
Sri Lanka,Australia,25,156,1,309
Sri Lanka,Australia,30,183,1,309
Sri Lanka,Australia,35,205,2,309
Sri Lanka,Australia,40,234,3,309
Sri Lanka,Australia,45,278,3,309
Sri Lanka,Australia,50,309,7,309
Bangladesh,South Africa,5,13,0,251
Bangladesh,South Africa,10,36,0,251
Bangladesh,South Africa,15,47,1,251
Bangladesh,South Africa,20,73,3,251
Bangladesh,South Africa,25,92,4,251
Bangladesh,South Africa,30,117,4,251
Bangladesh,South Africa,35,139,4,251
Bangladesh,South Africa,40,171,5,251
Bangladesh,South Africa,45,208,6,251
Bangladesh,South Africa,50,251,8,251
Sri Lanka,England,5,19,0,235
Sri Lanka,England,10,44,1,235
Sri Lanka,England,15,60,1,235
Sri Lanka,England,20,80,2,235
Sri Lanka,England,25,103,2,235
Sri Lanka,England,30,132,2,235
Sri Lanka,England,35,161,3,235
Sri Lanka,England,40,183,4,235
Sri Lanka,England,45,209,5,235
Sri Lanka,England,50,235,10,235
West Indies,New Zealand,5,7,0,177
West Indies,New Zealand,10,27,1,177
West Indies,New Zealand,15,53,1,177
West Indies,New Zealand,20,78,2,177
West Indies,New Zealand,25,89,4,177
West Indies,New Zealand,30,114,4,177
West Indies,New Zealand,35,139,5,177
West Indies,New Zealand,40,152,6,177
West Indies,New Zealand,45,177,10,177
England,Ireland,5,22,1,266
England,Ireland,10,45,2,266
England,Ireland,15,73,2,266
England,Ireland,20,85,2,266
England,Ireland,25,104,3,266
England,Ireland,30,125,4,266
England,Ireland,35,149,4,266
England,Ireland,40,172,4,266
England,Ireland,45,201,5,266
England,Ireland,50,266,7,266
Bangladesh,New Zealand,5,14,0,174
Bangladesh,New Zealand,10,27,0,174
Bangladesh,New Zealand,15,45,0,174
Bangladesh,New Zealand,20,64,2,174
Bangladesh,New Zealand,25,89,2,174
Bangladesh,New Zealand,30,109,3,174
Bangladesh,New Zealand,35,127,4,174
Bangladesh,New Zealand,40,131,7,174
Bangladesh,New Zealand,45,159,9,174
Bangladesh,New Zealand,50,174,10,174
Bangladesh,Australia,5,24,2,104
Bangladesh,Australia,10,41,4,104
Bangladesh,Australia,15,62,4,104
Bangladesh,Australia,20,86,5,104
Bangladesh,Australia,25,104,6,104
Bangladesh,Australia,30,104,6,104
Bangladesh,Australia,35,104,6,104
Bangladesh,Australia,40,104,6,104
Bangladesh,Australia,45,104,6,104
Bangladesh,Australia,50,104,6,104
Sri Lanka,West Indies,5,14,0,303
Sri Lanka,West Indies,10,37,2,303
Sri Lanka,West Indies,15,50,2,303
Sri Lanka,West Indies,20,93,2,303
Sri Lanka,West Indies,25,121,2,303
Sri Lanka,West Indies,30,153,2,303
Sri Lanka,West Indies,35,195,2,303
Sri Lanka,West Indies,40,224,3,303
Sri Lanka,West Indies,45,258,4,303
Sri Lanka,West Indies,50,303,5,303
Sri Lanka,South Africa,5,26,1,209
Sri Lanka,South Africa,10,45,1,209
Sri Lanka,South Africa,15,65,3,209
Sri Lanka,South Africa,20,86,3,209
Sri Lanka,South Africa,25,99,5,209
Sri Lanka,South Africa,30,114,5,209
Sri Lanka,South Africa,35,136,5,209
Sri Lanka,South Africa,40,163,5,209
Sri Lanka,South Africa,45,189,5,209
Sri Lanka,South Africa,50,209,10,209
Australia,West Indies,5,16,1,322
Australia,West Indies,10,56,1,322
Australia,West Indies,15,77,2,322
Australia,West Indies,20,96,2,322
Australia,West Indies,25,130,2,322
Australia,West Indies,30,170,2,322
Australia,West Indies,35,202,3,322
Australia,West Indies,40,223,4,322
Australia,West Indies,45,267,5,322
Australia,West Indies,50,322,6,322
Kenya,England,5,10,1,177
Kenya,England,10,35,1,177
Kenya,England,15,62,2,177
Kenya,England,20,77,4,177
Kenya,England,25,107,5,177
Kenya,England,30,119,6,177
Kenya,England,35,144,6,177
Kenya,England,40,164,7,177
Kenya,England,45,177,10,177
Australia,South Africa,5,50,0,377
Australia,South Africa,10,77,0,377
Australia,South Africa,15,106,1,377
Australia,South Africa,20,151,1,377
Australia,South Africa,25,174,2,377
Australia,South Africa,30,201,2,377
Australia,South Africa,35,239,2,377
Australia,South Africa,40,288,2,377
Australia,South Africa,45,328,2,377
Australia,South Africa,50,377,6,377
New Zealand,Canada,5,14,0,363
New Zealand,Canada,10,41,0,363
New Zealand,Canada,15,99,0,363
New Zealand,Canada,20,137,0,363
